Synthetic_participant_ID,Synthetic_lr,Synthetic_vunsamp,Synthetic_vsamp,Synthetic_vps,Synthetic_gamma1,Synthetic_gamma2,Synthetic_lam,Synthetic_kappa_a,Synthetic_prior_r
1.0,0.8063865376326844,0.29477165026346025,0.6686291253507274,0.3068282242191079,0.9522185741311007,3.1271385735250323,1.938648596595468,2.475561812805891,0.581074976654803
2.0,3.520879908874332,0.8122829007800205,0.2764446916365855,0.6780420658130272,5.648560611179452,7.371537395305518,2.927265620931302,2.068453680995507,0.32882941740102833
3.0,1.2759440258807562,0.1097278325010789,0.8667164156359811,0.45358470845890453,18.462013651773276,14.923202815468422,4.577052876804192,3.7731111265406585,0.5768138471641555
4.0,1.2150337366074746,0.4694933820719447,0.6410809760826863,0.27478217830347607,0.2504567377294653,5.365256582718727,7.9674547559008415,4.649965444817506,0.5751986929419531
5.0,0.5312299383216441,0.6818133233226791,0.4742148114426096,0.6784821644590917,17.17223406140025,18.950831022036486,6.545375346228315,4.271291049213232,0.6455528346179282
6.0,2.9084047536147075,0.7729116806402683,0.8307027366782989,0.8118684013723602,7.915005231303613,1.680425595974504,8.29573718458149,2.6946577665381715,0.5252456928434739
7.0,3.3007013222656783,0.028785765938196494,0.7901643768526411,0.03117060120394829,13.863891167567761,11.749689587008183,6.417491808335967,1.8704009386912808,0.36527721599006246
8.0,2.0376343257550493,0.7972408054347494,0.5087607033290115,0.5968340023178851,8.827584619070016,19.44278174242904,7.425224523517098,1.774512554253867,0.5921186195981958
9.0,2.1704656474868815,0.7956505911408175,0.24754864595887052,0.0972607366551036,3.8254410348234025,7.740924652101717,8.540597949343145,1.354224569179583,0.5758152819252103
10.0,2.494207204182233,0.3672424218131358,0.045301616693506574,0.6703504857292435,5.914510688477623,7.969163930980803,3.772395675305095,3.318013158355468,0.25179997208909843
11.0,2.1995596818879246,0.013879640108930258,0.8847350851854751,0.5385845001492133,7.682284559924533,2.9349586145496542,6.968783264368051,4.529042083532762,0.3908652514067701
12.0,3.065968578624919,0.2587482918370689,0.861502808136954,0.6320841793153267,12.500311863866422,18.614694663002954,2.6904238725191854,4.618078731703804,0.6068497604743895
13.0,3.0854500288058477,0.5144718027914562,0.7505142097493099,0.6284536193626764,2.93217403553818,12.249222572561498,2.7932033561633185,4.5793936153365005,0.3189393741260923
14.0,1.1428659814852113,0.04288923447271105,0.4028212296455743,0.5018290336540007,11.471221651541905,18.10754759919346,3.474139328006051,2.2376418979562764,0.7107425975008985
15.0,2.3073172129280994,0.5885936413899603,0.25052339735488444,0.43872417146326415,12.419047751609444,2.6678806029047997,0.3290871659253447,0.5670550056541307,0.4864766458037919
16.0,0.09610693852323404,0.5635880362234995,0.08782435617847603,0.22586538394462116,8.529858917124368,2.316534934124981,2.705519937974664,0.10539836417755633,0.7910273321662817
17.0,2.4462944324856424,0.34051845495172417,0.02387551599940424,0.3508548735374858,9.051172527728685,18.620063875290057,2.7850417183805662,3.073909455416495,0.5991010127493162
18.0,0.7438438791853557,0.45518701408778867,0.7078506865739413,0.08692113098557218,12.120705963379244,0.5211986537678648,0.0704672381007565,0.2976430357003568,0.4888402754894219
19.0,3.7028164347609236,0.3650016457251218,0.06752937540288673,0.775217227034726,10.385951709408804,6.378717378348481,9.630323387846756,4.691308842511892,0.35601138317401543
20.0,0.805567414854881,0.5300178329754696,0.758266388857403,0.3030489807705494,11.728588429285232,3.2448999895761554,1.9459373523814183,3.806676079960478,0.29005907681123
21.0,1.06362816419131,0.6205453768599025,0.013580376869681198,0.028974963481713478,5.750518800480573,6.732463610245983,3.6221610553001113,4.035952877567598,0.22158858059518516
22.0,1.4335809785013005,0.5744503199401418,0.1287036985664904,0.7719647530602965,12.911288165468655,2.3058685096005416,2.080974099989472,3.727491653740823,0.44204397700050374
23.0,1.937880243794027,0.7987095702654547,0.1236991946618078,0.8679355176475059,0.8525936359315978,1.9888051450976962,2.232384309404435,4.03292541130257,0.4735236844217015
